tt1,2021-10-11 12:30:12,2021-10-11 12:30:12,1
tt1,2021-10-11 12:30:35,2021-10-11 12:30:35,1
tt1,2021-10-11 12:30:39,2021-10-11 12:30:39,1
tt1,2021-10-11 12:30:44,2021-10-11 12:30:44,1
tt1,2021-10-11 12:30:53,2021-10-11 12:30:53,1
tt1,2021-10-11 12:30:56,2021-10-11 12:30:56,1
tt1,2021-10-11 12:30:58,2021-10-11 12:30:58,1
tt1,2021-10-11 12:30:59,2021-10-11 12:30:59,1
tt1,2021-10-11 12:31:00,2021-10-11 12:41:15,49
tt1,2021-10-12 12:41:00,2021-10-12 12:56:40,35
tt1,2021-10-13 11:36:00,2021-10-13 11:55:26,45
tt1,2021-10-13 12:11:00,2021-10-13 12:26:25,80
tt1,2021-10-13 12:30:19,2021-10-13 12:30:19,1
tt1,2021-10-13 12:31:00,2021-10-13 12:46:28,7
tt1,2021-10-14 10:38:00,2021-10-14 10:46:56,8
tt1,2021-10-14 11:30:59,2021-10-14 11:30:59,1
tt1,2021-10-14 11:31:00,2021-10-14 11:47:04,23
tt1,2021-10-15 10:30:39,2021-10-15 10:30:39,1
tt1,2021-10-15 10:30:43,2021-10-15 10:30:43,1
tt1,2021-10-15 10:34:00,2021-10-15 10:53:38,8
tt1,2021-10-15 11:08:00,2021-10-15 11:29:57,34
tt1,2021-10-15 11:30:38,2021-10-15 11:30:38,1
tt1,2021-10-15 11:31:00,2021-10-15 11:59:53,35
tt1,2021-10-18 14:09:00,2021-10-18 14:29:28,28
tt1,2021-10-18 14:30:00,2021-10-18 14:30:00,1
tt1,2021-10-18 14:30:24,2021-10-18 14:30:24,1
tt1,2021-10-18 14:30:46,2021-10-18 14:30:46,1
tt1,2021-10-18 14:31:00,2021-10-18 14:50:04,80
tt1,2021-10-18 15:19:00,2021-10-18 15:19:50,5
tt1,2021-10-20 10:24:00,2021-10-20 10:25:39,5
tt1,2021-10-20 11:00:00,2021-10-20 11:25:55,31
tt1,2021-10-20 14:30:40,2021-10-20 14:30:40,1
tt1,2021-10-20 14:30:47,2021-10-20 14:30:47,1
tt1,2021-10-20 14:31:00,2021-10-20 14:54:23,12
tt1,2021-10-21 12:02:00,2021-10-21 12:29:11,50
tt1,2021-10-24 22:01:01,2021-10-24 22:01:17,2
tt1,2021-10-31 21:33:03,2021-10-31 21:33:33,2
tt1,2021-11-04 09:21:00,2021-11-04 09:24:01,4
tt1,2021-11-04 09:31:00,2021-11-04 09:55:59,23
tt1,2021-11-04 14:49:00,2021-11-04 14:59:41,18
tt1,2021-11-07 21:42:00,2021-11-07 21:42:45,3
tt1,2021-11-09 09:21:00,2021-11-09 09:27:39,12
tt1,2021-11-09 09:31:00,2021-11-09 09:37:30,17
tt1,2021-11-14 20:33:00,2021-11-14 20:33:07,2
tt1,2021-11-15 10:05:04,2021-11-15 10:05:45,2
